Date,Open,High,Low,Close,Adj Close,Volume,Date,Positve,Negative,Neutral,Total
10/31/2018,270.649994,273.230011,270.119995,270.630005,265.356873,128296300,10/31/2018,0,0,100,1
11/1/2018,271.600006,273.730011,270.380005,273.51001,268.180756,99495000,11/1/2018,0,0,100,2
11/2/2018,274.75,275.230011,269.589996,271.890015,266.592316,122634100,11/2/2018,0,33.33333333,66.66666667,3
11/5/2018,272.440002,274.01001,271.350006,273.390015,268.06311,65622500,11/5/2018,0,0,100,2
11/6/2018,273.320007,275.299988,273.25,275.119995,269.759399,60085900,11/6/2018,0,0,100,2
11/8/2018,280.109985,281.220001,279.220001,280.5,275.034546,65584900,11/8/2018,0,0,100,2
11/12/2018,277.190002,277.459991,271.98999,272.570007,267.259094,99673600,11/12/2018,0,0,100,2
11/13/2018,273.089996,275.329987,271.25,272.059998,266.759003,98176600,11/13/2018,20,0,80,5
11/14/2018,274.160004,274.609985,268.450012,270.200012,264.935272,125335900,11/14/2018,100,0,0,2
11/15/2018,268.779999,273.540009,267.01001,273.019989,267.700317,135101400,11/15/2018,0,0,100,1
11/16/2018,271.790009,274.75,271.209991,273.730011,268.396484,126668000,11/16/2018,0,0,100,5
11/20/2018,265.359985,267,263.149994,264.119995,258.973694,136021300,11/20/2018,0,0,100,2
11/21/2018,265.859985,267.149994,265.01001,265.019989,259.856171,75563700,11/21/2018,0,0,100,2
11/23/2018,263.179993,264.820007,263.070007,263.25,258.120697,42807900,11/23/2018,0,0,100,1
11/26/2018,265.779999,267.75,265.339996,267.5,262.287842,79981400,11/26/2018,0,0,100,1
11/27/2018,266.339996,268.399994,265.660004,268.399994,263.170319,75502400,11/27/2018,0,0,100,4
11/28/2018,269.600006,274.579987,268.329987,274.579987,269.229889,127629600,11/28/2018,0,0,100,1
11/29/2018,273.709991,275.549988,272.429993,273.980011,268.641602,82346400,11/29/2018,0,0,100,3
11/30/2018,273.809998,276.279999,273.450012,275.649994,270.279083,98204200,11/30/2018,0,0,100,2
12/3/2018,280.279999,280.399994,277.51001,279.299988,273.85791,103176300,12/3/2018,0,25,75,4
12/4/2018,278.369995,278.850006,269.899994,270.25,264.984283,177986000,12/4/2018,100,0,0,1
12/6/2018,265.920013,269.970001,262.440002,269.839996,264.582275,204185400,12/6/2018,0,0,100,1
12/7/2018,269.459991,271.220001,262.630005,263.570007,258.434479,161018900,12/7/2018,0,0,100,1
12/10/2018,263.369995,265.160004,258.619995,264.070007,258.924713,151445900,12/10/2018,0,0,100,2
12/12/2018,267.470001,269,265.369995,265.459991,260.287598,97976700,12/12/2018,0,0,100,1
12/13/2018,266.519989,267.48999,264.119995,265.369995,260.199341,96662700,12/13/2018,50,0,50,4
12/14/2018,262.959991,264.029999,259.850006,260.470001,255.394867,116961100,12/14/2018,0,0,100,1
12/18/2018,257.200012,257.950012,253.279999,255.080002,250.109863,134515100,12/18/2018,50,0,50,2
12/20/2018,249.860001,251.619995,244.649994,247.169998,242.353989,252053400,12/20/2018,33.33333333,0,66.66666667,3
12/21/2018,246.740005,249.710007,239.979996,240.699997,237.388245,255345600,12/21/2018,50,0,50,4
12/24/2018,239.039993,240.839996,234.270004,234.339996,231.115768,147311600,12/24/2018,50,0,50,2
12/26/2018,235.970001,246.179993,233.759995,246.179993,242.792862,218485400,12/26/2018,66.66666667,0,33.33333333,3
12/27/2018,242.570007,248.289993,238.960007,248.070007,244.656876,186267300,12/27/2018,28.57142857,0,71.42857143,7
